"source_id","source_type","source_title","relation_type","target_id","target_type","target_title","note","source_file","target_file","status"
"CON-agent-handoff","概念单元","""Agent 交接""","解释","CON-agent-harness","概念单元","""Agent Harness""","""原 kind=part-of｜Agent Handoff 是 Agent Harness 编排控制权与上下文交接的组成部分。""","02-内容单元库/概念单元/CON-agent-handoff_Agent 交接.md","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","有效"
"CON-agent-handoff","概念单元","""Agent 交接""","解释","CON-state-management","概念单元","""状态管理""","""原 kind=prerequisite（反向）｜State Management 为 Agent Handoff 提供可读、可追加的进度与下一步。""","02-内容单元库/概念单元/CON-agent-handoff_Agent 交接.md","02-内容单元库/概念单元/CON-state-management_状态管理.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","回应","CON-agent-cli-runtime","概念单元","""Agent CLI 运行时""","""原 kind=used-with（反向）｜CLI runtime 可作为 Harness 暴露 Agent 工作流执行能力的一种入口，但不承担 Harness 的全部职责。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-agent-cli-runtime_Agent CLI 运行时.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","回应","CON-context","概念单元","""上下文""","""原 kind=used-with｜Agent Harness 负责运行并在每轮装配 Context；前者是运行系统，后者是模型当前可见信息。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","回应","CON-harness-compute-separation","概念单元","""Harness 与计算分离""","""原 kind=used-with（反向）｜该模式把 Harness 保留在控制侧，避免与模型生成代码的执行环境混成同一信任域。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-harness-compute-separation_Harness 与计算分离.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","回应","CON-harness-token-floor","概念单元","""Harness Token 底座""","""原 kind=used-with（反向）｜Token 底座由 Agent Harness 随每次模型请求附带的静态运行信息产生，但它是负担指标而非 Harness 组件。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-harness-token-floor_Harness Token 底座.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-agent","概念单元","""AI Agent""","""原 kind=part-of｜来源提出 Agent = Model + Harness；本站在运行组成轴接纳该关系，同时保留 Agent 与 Agent Harness 不同义的行为视角。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-agent_AI Agent.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-agent-handoff","概念单元","""Agent 交接""","""原 kind=part-of（反向）｜Agent Handoff 是 Agent Harness 编排控制权与上下文交接的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-agent-handoff_Agent 交接.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-agent-loop","概念单元","""Agent 循环""","""原 kind=part-of（反向）｜Agent Harness 负责组织模型、工具与观察之间的运行循环。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-agent-loop_Agent 循环.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-context-compaction","概念单元","""上下文压缩""","""原 kind=part-of（反向）｜Context Compaction 是 Agent Harness 管理长会话的中间件。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-context-compaction_上下文压缩.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-durable-execution","概念单元","""持久化执行""","""原 kind=part-of（反向）｜Durable Execution 是 Agent Harness 提供可靠重试与恢复的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-durable-execution_持久化执行.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-error-handling","概念单元","""错误处理""","""原 kind=part-of（反向）｜Error Handling 是 Agent Harness 控制失败路径的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-error-handling_错误处理.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-filesystem-workspace","概念单元","""文件系统工作区""","""原 kind=part-of（反向）｜文件系统工作区是 Harness 可提供的基础运行载体。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-filesystem-workspace_文件系统工作区.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-guardrails","概念单元","""护栏""","""原 kind=part-of（反向）｜Guardrails 是 Agent Harness 约束输入、输出与行动路径的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-guardrails_护栏.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-memory","概念单元","""记忆""","""原 kind=part-of（反向）｜Memory 是 Agent Harness 管理跨步骤与跨会话信息的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-memory_记忆.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-model-context-protocol","概念单元","""模型上下文协议""","""原 kind=part-of（反向）｜MCP 是 Agent Harness 接入外部工具与服务的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-model-context-protocol_模型上下文协议.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-observability","概念单元","""可观测性""","""原 kind=part-of（反向）｜Observability 是 Agent Harness 留下可查询运行证据的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-observability_可观测性.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-permission-boundary","概念单元","""权限边界""","""原 kind=part-of（反向）｜Permission Boundary 是 Agent Harness 控制可执行动作范围的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-permission-boundary_权限边界.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-sandbox","概念单元","""沙箱""","""原 kind=part-of（反向）｜Sandbox 是 Agent Harness 隔离执行环境的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-sandbox_沙箱.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-skill","概念单元","""Agent Skill""","""原 kind=part-of（反向）｜Skill 是 Agent Harness 按需提供方法与能力的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-skill_Agent Skill.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-state-management","概念单元","""状态管理""","""原 kind=part-of（反向）｜State Management 是 Agent Harness 保存进度与恢复点的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-state-management_状态管理.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-subagent-orchestration","概念单元","""子 Agent 编排""","""原 kind=part-of（反向）｜子 Agent 的创建、调度和结果回传由外层执行系统组织。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-subagent-orchestration_子 Agent 编排.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-system-prompt","概念单元","""系统提示""","""原 kind=part-of（反向）｜System Prompt 是 Agent Harness 配置模型行为的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-system-prompt_系统提示.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-tool","概念单元","""工具""","""原 kind=part-of（反向）｜Tool 是 Agent Harness 暴露能力并执行动作的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-tool-workflow-fit","概念单元","""工具—工作流适配""","""原 kind=part-of（反向）｜工具说明与任务工作流的适配属于 Harness 对模型行为的运行约束。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-tool-workflow-fit_工具—工作流适配.md","有效"
"CON-agent-harness","概念单元","""Agent Harness""","解释","CON-verification-loop","概念单元","""验证循环""","""原 kind=part-of（反向）｜Verification Loop 是 Agent Harness 检查结果并回灌反馈的组成部分。""","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","02-内容单元库/概念单元/CON-verification-loop_验证循环.md","有效"
"CON-agent-lifecycle","概念单元","""Agent 生命周期""","回应","CON-agent-handoff","概念单元","""Agent 交接""","""原 kind=used-with｜Handoff 是生命周期中改变责任主体的交接协议。""","02-内容单元库/概念单元/CON-agent-lifecycle_Agent 生命周期.md","02-内容单元库/概念单元/CON-agent-handoff_Agent 交接.md","有效"
"CON-agent-lifecycle","概念单元","""Agent 生命周期""","回应","CON-state-management","概念单元","""状态管理""","""原 kind=used-with｜Agent Lifecycle 通过进度文件记录开工、执行、验证与收尾位置。""","02-内容单元库/概念单元/CON-agent-lifecycle_Agent 生命周期.md","02-内容单元库/概念单元/CON-state-management_状态管理.md","有效"
