"unit_a_id","unit_a_type","unit_a_title","unit_b_id","unit_b_type","unit_b_title","shared_themes","shared_keywords","shared_sources","title_similarity","score","candidate_type","candidate_reason","status","note","unit_a_file","unit_b_file"
"SOL-prompt-engineering","方案单元","""提示词工程：可执行动作路径""","SOL-system-prompt","方案单元","""系统提示：可执行动作路径""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-prompt-engineering_提示词工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-system-prompt_系统提示：可执行动作路径.md"
"SOL-tool-scoping","方案单元","""工具收窄：可执行动作路径""","SOL-tool-workflow-fit","方案单元","""工具—工作流适配：可执行动作路径""","""AI 如何接触外部世界""","""AI 如何接触外部世界""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-tool-scoping_工具收窄：可执行动作路径.md","02-内容单元库/方案单元/SOL-tool-workflow-fit_工具—工作流适配：可执行动作路径.md"
"SOL-tool-scoping","方案单元","""工具收窄：可执行动作路径""","SOL-tool","方案单元","""工具：可执行动作路径""","""AI 如何接触外部世界""","""AI 如何接触外部世界""","""SRC-EXT-003""","0.82","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-tool-scoping_工具收窄：可执行动作路径.md","02-内容单元库/方案单元/SOL-tool_工具：可执行动作路径.md"
"SOL-tool-workflow-fit","方案单元","""工具—工作流适配：可执行动作路径""","SOL-tool","方案单元","""工具：可执行动作路径""","""AI 如何接触外部世界""","""AI 如何接触外部世界""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-tool-workflow-fit_工具—工作流适配：可执行动作路径.md","02-内容单元库/方案单元/SOL-tool_工具：可执行动作路径.md"
"SOL-verifiable-goal","方案单元","""可验证目标：可执行动作路径""","SOL-verification-loop","方案单元","""验证循环：可执行动作路径""","""做完后凭什么相信""","""做完后凭什么相信""","""SRC-EXT-003""","0.82","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-verifiable-goal_可验证目标：可执行动作路径.md","02-内容单元库/方案单元/SOL-verification-loop_验证循环：可执行动作路径.md"
"QST-agent","问题单元","""能不能讲清「AI Agent」""","QST-subagent-orchestration","问题单元","""能不能讲清「子 Agent 编排」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent_能不能讲清「AI Agent」.md","02-内容单元库/问题单元/QST-subagent-orchestration_能不能讲清「子 Agent 编排」.md"
"QST-agent-handoff","问题单元","""能不能讲清「Agent 交接」""","QST-agent-loop","问题单元","""能不能讲清「Agent 循环」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.82","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-handoff_能不能讲清「Agent 交接」.md","02-内容单元库/问题单元/QST-agent-loop_能不能讲清「Agent 循环」.md"
"QST-agent-handoff","问题单元","""能不能讲清「Agent 交接」""","QST-agent","问题单元","""能不能讲清「AI Agent」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.82","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-handoff_能不能讲清「Agent 交接」.md","02-内容单元库/问题单元/QST-agent_能不能讲清「AI Agent」.md"
"QST-agent-handoff","问题单元","""能不能讲清「Agent 交接」""","QST-subagent-orchestration","问题单元","""能不能讲清「子 Agent 编排」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-handoff_能不能讲清「Agent 交接」.md","02-内容单元库/问题单元/QST-subagent-orchestration_能不能讲清「子 Agent 编排」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-harness-engineering","问题单元","""能不能讲清「Harness 工程」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.77","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-harness-engineering_能不能讲清「Harness 工程」.md"
"QST-agent-loop","问题单元","""能不能讲清「Agent 循环」""","QST-agent","问题单元","""能不能讲清「AI Agent」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.82","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-loop_能不能讲清「Agent 循环」.md","02-内容单元库/问题单元/QST-agent_能不能讲清「AI Agent」.md"
"QST-agent-loop","问题单元","""能不能讲清「Agent 循环」""","QST-subagent-orchestration","问题单元","""能不能讲清「子 Agent 编排」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-loop_能不能讲清「Agent 循环」.md","02-内容单元库/问题单元/QST-subagent-orchestration_能不能讲清「子 Agent 编排」.md"
"QST-bounded-context","问题单元","""能不能讲清「限界上下文」""","QST-context-compaction","问题单元","""能不能讲清「上下文压缩」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-bounded-context_能不能讲清「限界上下文」.md","02-内容单元库/问题单元/QST-context-compaction_能不能讲清「上下文压缩」.md"
"QST-bounded-context","问题单元","""能不能讲清「限界上下文」""","QST-context-engineering","问题单元","""能不能讲清「上下文工程」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-bounded-context_能不能讲清「限界上下文」.md","02-内容单元库/问题单元/QST-context-engineering_能不能讲清「上下文工程」.md"
"QST-bounded-context","问题单元","""能不能讲清「限界上下文」""","QST-context-rot","问题单元","""能不能讲清「上下文腐烂」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-bounded-context_能不能讲清「限界上下文」.md","02-内容单元库/问题单元/QST-context-rot_能不能讲清「上下文腐烂」.md"
"QST-bounded-context","问题单元","""能不能讲清「限界上下文」""","QST-context-selection","问题单元","""能不能讲清「上下文选择」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-bounded-context_能不能讲清「限界上下文」.md","02-内容单元库/问题单元/QST-context-selection_能不能讲清「上下文选择」.md"
"QST-context-compaction","问题单元","""能不能讲清「上下文压缩」""","QST-context-engineering","问题单元","""能不能讲清「上下文工程」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-compaction_能不能讲清「上下文压缩」.md","02-内容单元库/问题单元/QST-context-engineering_能不能讲清「上下文工程」.md"
"QST-context-compaction","问题单元","""能不能讲清「上下文压缩」""","QST-context-rot","问题单元","""能不能讲清「上下文腐烂」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-compaction_能不能讲清「上下文压缩」.md","02-内容单元库/问题单元/QST-context-rot_能不能讲清「上下文腐烂」.md"
"QST-context-compaction","问题单元","""能不能讲清「上下文压缩」""","QST-context-selection","问题单元","""能不能讲清「上下文选择」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-compaction_能不能讲清「上下文压缩」.md","02-内容单元库/问题单元/QST-context-selection_能不能讲清「上下文选择」.md"
"QST-context-engineering","问题单元","""能不能讲清「上下文工程」""","QST-context-rot","问题单元","""能不能讲清「上下文腐烂」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-engineering_能不能讲清「上下文工程」.md","02-内容单元库/问题单元/QST-context-rot_能不能讲清「上下文腐烂」.md"
"QST-context-engineering","问题单元","""能不能讲清「上下文工程」""","QST-context-selection","问题单元","""能不能讲清「上下文选择」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-engineering_能不能讲清「上下文工程」.md","02-内容单元库/问题单元/QST-context-selection_能不能讲清「上下文选择」.md"
"QST-context-rot","问题单元","""能不能讲清「上下文腐烂」""","QST-context-selection","问题单元","""能不能讲清「上下文选择」""","""信息如何进入工作台""","""信息如何进入工作台""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-rot_能不能讲清「上下文腐烂」.md","02-内容单元库/问题单元/QST-context-selection_能不能讲清「上下文选择」.md"
"QST-context-window","问题单元","""能不能讲清「上下文窗口」""","QST-context","问题单元","""能不能讲清「上下文」""","""眼前真正有什么""","""眼前真正有什么""","""SRC-EXT-003""","0.78","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-context-window_能不能讲清「上下文窗口」.md","02-内容单元库/问题单元/QST-context_能不能讲清「上下文」.md"
"QST-prompt","问题单元","""能不能讲清「提示」""","QST-system-prompt","问题单元","""能不能讲清「系统提示」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-prompt_能不能讲清「提示」.md","02-内容单元库/问题单元/QST-system-prompt_能不能讲清「系统提示」.md"
"QST-tool-scoping","问题单元","""能不能讲清「工具收窄」""","QST-tool","问题单元","""能不能讲清「工具」""","""AI 如何接触外部世界""","""AI 如何接触外部世界""","""SRC-EXT-003""","0.75","15","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-tool-scoping_能不能讲清「工具收窄」.md","02-内容单元库/问题单元/QST-tool_能不能讲清「工具」.md"
